fecha,vel_viento,presion_atmosferica,humedad_relativa,frentes_frios,radiacion_solar,luminosidad,contaminacion_atmosferica,cobertura_nubosa,temperatura
2019-03-13,33.0,994.0,52.0,0,197.0,22.0,243.0,72.0,16.0
2019-03-14,38.0,1022.0,37.0,0,256.0,55.0,25.0,51.0,22.0
2019-03-15,29.0,952.0,55.0,1,192.0,60.0,154.0,49.0,6.0
2019-03-16,34.0,1032.0,57.0,1,853.0,95.0,359.0,41.0,27.0
2019-03-17,33.0,1045.0,52.0,1,849.0,34.0,147.0,50.0,15.0
2019-03-18,30.0,945.0,46.0,0,486.0,100.0,93.0,56.0,17.0
2019-03-19,30.0,1000.0,24.0,0,540.0,75.0,156.0,42.0,31.0
2019-03-20,34.0,957.0,61.0,0,717.0,88.0,75.0,41.0,27.0
2019-03-21,31.0,1054.0,67.0,1,299.0,70.0,225.0,60.0,12.0
2019-03-22,25.0,998.0,53.0,0,205.0,89.0,198.0,33.0,19.0
2019-03-23,25.0,979.0,94.0,0,815.0,23.0,439.0,68.0,25.0
2019-03-24,35.0,1089.0,35.0,0,744.0,6.0,52.0,57.0,20.0
2019-03-25,31.0,962.0,92.0,1,120.0,32.0,397.0,58.0,16.0
2019-03-26,40.0,1014.0,25.0,1,940.0,31.0,373.0,44.0,18.0
2019-03-27,32.0,1015.0,69.0,1,109.0,81.0,190.0,60.0,22.0
2019-03-28,26.0,932.0,73.0,0,275.0,67.0,62.0,58.0,19.0
2019-03-29,32.0,1040.0,51.0,1,547.0,56.0,325.0,50.0,2.0
2019-03-30,38.0,951.0,87.0,1,453.0,59.0,232.0,56.0,20.0
2019-03-31,25.0,951.0,73.0,0,328.0,21.0,228.0,52.0,28.0
2019-04-01,16.0,1043.0,52.0,0,428.0,70.0,364.0,47.0,30.0
2019-04-02,22.0,1018.0,43.0,1,960.0,34.0,266.0,44.0,18.0
2019-04-03,25.0,986.0,62.0,1,173.0,47.0,403.0,54.0,23.0
2019-04-04,27.0,984.0,49.0,1,331.0,78.0,77.0,69.0,20.0
2019-04-05,28.0,951.0,62.0,0,359.0,25.0,436.0,55.0,27.0
2019-04-06,21.0,955.0,50.0,1,867.0,63.0,491.0,30.0,26.0
2019-04-07,26.0,1009.0,92.0,1,376.0,6.0,283.0,61.0,28.0
2019-04-08,31.0,1039.0,67.0,0,859.0,89.0,25.0,40.0,25.0
2019-04-09,28.0,1005.0,34.0,0,847.0,28.0,390.0,62.0,36.0
2019-04-10,19.0,996.0,51.0,0,947.0,35.0,316.0,33.0,27.0
2019-04-11,14.0,1014.0,65.0,0,586.0,55.0,370.0,43.0,35.0
2019-04-12,21.0,1017.0,75.0,0,998.0,13.0,113.0,47.0,29.0
2019-04-13,20.0,988.0,48.0,1,415.0,25.0,133.0,56.0,12.0
2019-04-14,31.0,947.0,52.0,0,306.0,75.0,408.0,47.0,36.0
2019-04-15,29.0,1085.0,52.0,1,784.0,91.0,370.0,64.0,28.0
2019-04-16,24.0,916.0,40.0,1,581.0,4.0,205.0,57.0,17.0
2019-04-17,15.0,959.0,88.0,0,250.0,10.0,320.0,53.0,34.0
2019-04-18,21.0,1027.0,38.0,1,761.0,90.0,461.0,50.0,21.0
2019-04-19,24.0,938.0,84.0,0,724.0,53.0,256.0,45.0,26.0
2019-04-20,26.0,1046.0,81.0,0,109.0,82.0,109.0,51.0,36.0
2019-04-21,32.0,1062.0,43.0,1,434.0,26.0,371.0,44.0,32.0
2019-04-22,22.0,1076.0,84.0,0,935.0,23.0,218.0,48.0,36.0
2019-04-23,23.0,1036.0,29.0,0,937.0,80.0,309.0,53.0,30.0
2019-04-24,23.0,951.0,26.0,0,519.0,95.0,497.0,56.0,29.0
2019-04-25,32.0,929.0,86.0,1,469.0,10.0,418.0,39.0,22.0
2019-04-26,26.0,938.0,35.0,1,416.0,45.0,233.0,59.0,19.0
2019-04-27,24.0,1014.0,41.0,1,937.0,35.0,204.0,39.0,21.0
2019-04-28,21.0,975.0,81.0,1,577.0,2.0,436.0,69.0,15.0
2019-04-29,23.0,969.0,97.0,0,397.0,50.0,166.0,50.0,28.0
2019-04-30,30.0,1104.0,41.0,1,102.0,71.0,474.0,56.0,24.0
2019-05-01,30.0,1008.0,50.0,1,504.0,72.0,488.0,47.0,34.0
2019-05-02,27.0,965.0,93.0,1,428.0,84.0,39.0,58.0,21.0
2019-05-03,29.0,929.0,81.0,0,456.0,28.0,292.0,34.0,26.0
2019-05-04,14.0,1005.0,48.0,0,846.0,19.0,167.0,44.0,28.0
2019-05-05,28.0,976.0,25.0,1,587.0,0.0,364.0,43.0,26.0
2019-05-06,25.0,1037.0,69.0,1,426.0,79.0,234.0,51.0,23.0
2019-05-07,20.0,970.0,28.0,0,257.0,38.0,211.0,38.0,21.0
2019-05-08,23.0,1106.0,31.0,1,834.0,80.0,93.0,47.0,27.0
2019-05-09,30.0,984.0,71.0,1,591.0,22.0,340.0,31.0,20.0
2019-05-10,26.0,994.0,31.0,1,926.0,20.0,300.0,49.0,21.0
2019-05-11,26.0,951.0,90.0,0,169.0,64.0,36.0,42.0,29.0
2019-05-12,31.0,1076.0,95.0,0,681.0,86.0,26.0,42.0,29.0
2019-05-13,23.0,923.0,78.0,1,398.0,4.0,131.0,50.0,20.0
2019-05-14,23.0,1031.0,48.0,1,746.0,45.0,142.0,50.0,24.0
2019-05-15,19.0,1137.0,34.0,1,820.0,6.0,214.0,50.0,28.0
2019-05-16,7.0,981.0,56.0,0,548.0,20.0,349.0,52.0,23.0
2019-05-17,33.0,926.0,78.0,1,769.0,34.0,48.0,54.0,24.0
2019-05-18,26.0,1026.0,22.0,1,679.0,51.0,151.0,55.0,18.0
2019-05-19,26.0,1048.0,58.0,1,739.0,79.0,380.0,47.0,26.0
2019-05-20,26.0,964.0,95.0,0,748.0,74.0,238.0,53.0,38.0
2019-05-21,25.0,1035.0,46.0,1,106.0,89.0,332.0,71.0,14.0
2019-05-22,29.0,998.0,45.0,1,214.0,79.0,43.0,49.0,22.0
2019-05-23,28.0,959.0,92.0,0,280.0,35.0,322.0,41.0,22.0
2019-05-24,25.0,1053.0,69.0,0,284.0,2.0,91.0,35.0,23.0
2019-05-25,25.0,950.0,22.0,0,496.0,86.0,31.0,62.0,29.0
2019-05-26,24.0,1005.0,84.0,0,101.0,73.0,225.0,44.0,29.0
2019-05-27,23.0,991.0,84.0,1,861.0,28.0,335.0,76.0,22.0
2019-05-28,23.0,1002.0,98.0,0,322.0,77.0,324.0,52.0,38.0
2019-05-29,21.0,1042.0,83.0,1,527.0,6.0,251.0,49.0,31.0
2019-05-30,24.0,969.0,85.0,1,618.0,4.0,427.0,53.0,26.0
2019-05-31,33.0,1085.0,97.0,0,459.0,25.0,76.0,48.0,31.0
2019-06-01,27.0,1049.0,80.0,0,413.0,49.0,203.0,56.0,22.0
2019-06-02,23.0,1040.0,32.0,0,347.0,17.0,393.0,66.0,32.0
2019-06-03,29.0,910.0,32.0,0,520.0,45.0,130.0,39.0,25.0
2019-06-04,28.0,983.0,85.0,1,982.0,58.0,100.0,64.0,23.0
2019-06-05,26.0,955.0,63.0,0,700.0,30.0,488.0,35.0,31.0
2019-06-06,26.0,1088.0,92.0,0,637.0,74.0,214.0,54.0,21.0
2019-06-07,35.0,1129.0,93.0,0,915.0,68.0,470.0,52.0,29.0
2019-06-08,38.0,1080.0,88.0,0,530.0,40.0,211.0,49.0,27.0
2019-06-09,26.0,1020.0,70.0,0,242.0,22.0,198.0,63.0,27.0
2019-06-10,24.0,1043.0,96.0,1,495.0,30.0,388.0,44.0,32.0
2019-06-11,28.0,1070.0,70.0,0,326.0,82.0,36.0,52.0,24.0
2019-06-12,21.0,1028.0,38.0,1,446.0,59.0,408.0,32.0,22.0
2019-06-13,27.0,927.0,32.0,0,392.0,33.0,483.0,36.0,25.0
2019-06-14,33.0,1024.0,22.0,1,382.0,76.0,52.0,54.0,21.0
2019-06-15,34.0,1029.0,44.0,0,312.0,29.0,464.0,67.0,26.0
2019-06-16,23.0,998.0,96.0,0,326.0,33.0,461.0,37.0,28.0
2019-06-17,31.0,1046.0,74.0,0,965.0,89.0,499.0,29.0,39.0
2019-06-18,26.0,1028.0,63.0,1,162.0,24.0,91.0,52.0,21.0
2019-06-19,24.0,1059.0,66.0,0,893.0,62.0,154.0,39.0,26.0
2019-06-20,15.0,949.0,77.0,1,572.0,60.0,89.0,36.0,21.0
2019-06-21,24.0,1054.0,61.0,0,766.0,91.0,157.0,56.0,30.0
2019-06-22,26.0,955.0,81.0,1,939.0,85.0,401.0,42.0,33.0
2019-06-23,23.0,1016.0,76.0,1,875.0,75.0,304.0,42.0,30.0
2019-06-24,25.0,958.0,96.0,0,681.0,3.0,360.0,36.0,33.0
2019-06-25,33.0,994.0,22.0,0,511.0,9.0,46.0,67.0,22.0
2019-06-26,34.0,901.0,63.0,0,290.0,26.0,194.0,54.0,30.0
2019-06-27,21.0,991.0,61.0,1,788.0,98.0,116.0,47.0,19.0
2019-06-28,21.0,968.0,36.0,0,483.0,16.0,454.0,54.0,25.0
2019-06-29,20.0,1014.0,78.0,0,995.0,59.0,302.0,52.0,40.0
2019-06-30,24.0,1006.0,40.0,1,926.0,78.0,10.0,41.0,21.0
2019-07-01,20.0,997.0,35.0,0,430.0,3.0,326.0,41.0,19.0
2019-07-02,17.0,949.0,72.0,0,648.0,8.0,226.0,43.0,22.0
2019-07-03,12.0,1022.0,80.0,1,321.0,3.0,477.0,48.0,24.0
2019-07-04,20.0,954.0,35.0,0,794.0,35.0,243.0,25.0,18.0
2019-07-05,28.0,1006.0,87.0,0,120.0,65.0,167.0,55.0,16.0
2019-07-06,31.0,957.0,91.0,1,358.0,20.0,164.0,38.0,20.0
2019-07-07,37.0,1046.0,99.0,0,623.0,44.0,146.0,64.0,39.0
2019-07-08,26.0,932.0,54.0,0,617.0,25.0,383.0,42.0,30.0
2019-07-09,24.0,1087.0,36.0,1,951.0,76.0,22.0,58.0,27.0
2019-07-10,27.0,1030.0,71.0,1,734.0,51.0,243.0,46.0,25.0
2019-07-11,18.0,995.0,29.0,0,425.0,43.0,265.0,58.0,28.0
2019-07-12,28.0,1030.0,32.0,0,936.0,88.0,214.0,54.0,29.0
2019-07-13,30.0,991.0,58.0,1,572.0,54.0,52.0,48.0,15.0
2019-07-14,25.0,1006.0,58.0,0,640.0,13.0,249.0,57.0,24.0
2019-07-15,25.0,967.0,86.0,0,218.0,63.0,469.0,33.0,22.0
2019-07-16,29.0,986.0,86.0,0,641.0,28.0,411.0,55.0,26.0
2019-07-17,26.0,929.0,45.0,0,636.0,72.0,425.0,44.0,28.0
2019-07-18,23.0,1072.0,75.0,0,112.0,94.0,301.0,40.0,28.0
2019-07-19,28.0,1007.0,79.0,1,824.0,37.0,342.0,27.0,23.0
2019-07-20,30.0,1027.0,34.0,0,706.0,16.0,294.0,43.0,24.0
2019-07-21,25.0,1055.0,41.0,0,999.0,53.0,297.0,51.0,27.0
2019-07-22,24.0,947.0,52.0,1,996.0,35.0,282.0,51.0,17.0
2019-07-23,22.0,1011.0,84.0,0,416.0,99.0,168.0,63.0,25.0
2019-07-24,23.0,923.0,78.0,1,291.0,43.0,256.0,52.0,21.0
2019-07-25,27.0,1030.0,59.0,1,416.0,44.0,265.0,31.0,17.0
2019-07-26,18.0,989.0,95.0,1,177.0,35.0,268.0,49.0,19.0
2019-07-27,24.0,1062.0,54.0,1,882.0,78.0,290.0,68.0,26.0
2019-07-28,21.0,994.0,95.0,1,972.0,52.0,107.0,36.0,23.0
2019-07-29,26.0,980.0,53.0,0,815.0,4.0,165.0,51.0,24.0
2019-07-30,34.0,1022.0,66.0,1,176.0,60.0,145.0,48.0,14.0
2019-07-31,27.0,982.0,22.0,0,607.0,67.0,289.0,54.0,20.0
2019-08-01,30.0,1001.0,65.0,0,506.0,44.0,94.0,47.0,15.0
2019-08-02,24.0,998.0,55.0,0,467.0,24.0,323.0,29.0,19.0
2019-08-03,17.0,1004.0,46.0,1,615.0,18.0,178.0,70.0,17.0
2019-08-04,28.0,1000.0,70.0,0,234.0,50.0,401.0,66.0,29.0
2019-08-05,19.0,1070.0,87.0,1,349.0,25.0,420.0,56.0,29.0
2019-08-06,30.0,1034.0,97.0,1,974.0,17.0,473.0,52.0,26.0
2019-08-07,20.0,1024.0,70.0,1,517.0,82.0,479.0,46.0,25.0
2019-08-08,19.0,954.0,28.0,0,302.0,82.0,251.0,58.0,22.0
2019-08-09,25.0,999.0,58.0,1,232.0,43.0,93.0,51.0,25.0
2019-08-10,21.0,916.0,57.0,1,212.0,7.0,369.0,64.0,25.0
2019-08-11,26.0,923.0,85.0,0,320.0,7.0,477.0,66.0,24.0
2019-08-12,28.0,1096.0,84.0,1,886.0,81.0,369.0,46.0,34.0
2019-08-13,31.0,1020.0,81.0,1,950.0,15.0,108.0,55.0,25.0
2019-08-14,23.0,1082.0,34.0,0,505.0,96.0,134.0,63.0,17.0
2019-08-15,22.0,1072.0,69.0,0,546.0,54.0,495.0,69.0,24.0
2019-08-16,27.0,1041.0,83.0,0,167.0,91.0,270.0,49.0,29.0
2019-08-17,21.0,1059.0,69.0,1,132.0,30.0,33.0,41.0,18.0
2019-08-18,26.0,1031.0,51.0,1,714.0,33.0,363.0,64.0,24.0
2019-08-19,24.0,1049.0,27.0,1,121.0,50.0,14.0,61.0,21.0
2019-08-20,28.0,990.0,75.0,1,660.0,5.0,163.0,50.0,18.0
2019-08-21,30.0,930.0,90.0,1,206.0,21.0,56.0,63.0,16.0
2019-08-22,21.0,977.0,50.0,1,811.0,34.0,340.0,44.0,14.0
2019-08-23,23.0,1064.0,32.0,1,641.0,70.0,242.0,60.0,21.0
2019-08-24,24.0,1104.0,85.0,0,323.0,1.0,268.0,56.0,25.0
2019-08-25,35.0,1021.0,46.0,1,129.0,52.0,336.0,48.0,15.0
2019-08-26,22.0,1074.0,95.0,1,651.0,72.0,6.0,45.0,18.0
2019-08-27,29.0,1051.0,55.0,1,653.0,61.0,180.0,34.0,13.0
2019-08-28,28.0,956.0,98.0,0,1000.0,94.0,161.0,36.0,27.0
2019-08-29,32.0,967.0,63.0,1,758.0,68.0,376.0,43.0,21.0
2019-08-30,33.0,928.0,39.0,0,450.0,99.0,487.0,35.0,24.0
2019-08-31,26.0,996.0,75.0,1,326.0,48.0,288.0,49.0,18.0
2019-09-01,25.0,1021.0,69.0,1,655.0,62.0,260.0,45.0,23.0
2019-09-02,34.0,1072.0,54.0,1,197.0,58.0,364.0,52.0,19.0
2019-09-03,20.0,1026.0,92.0,1,144.0,91.0,295.0,57.0,20.0
2019-09-04,30.0,965.0,93.0,0,560.0,7.0,45.0,35.0,22.0
2019-09-05,24.0,1080.0,72.0,1,406.0,59.0,103.0,48.0,15.0
2019-09-06,30.0,970.0,37.0,1,263.0,20.0,409.0,51.0,16.0
2019-09-07,24.0,1095.0,43.0,0,356.0,96.0,95.0,32.0,29.0
2019-09-08,21.0,944.0,76.0,0,670.0,42.0,195.0,41.0,26.0
2019-09-09,36.0,995.0,24.0,1,787.0,35.0,296.0,52.0,18.0
2019-09-10,21.0,1008.0,75.0,1,331.0,2.0,156.0,58.0,15.0
2019-09-11,34.0,1011.0,34.0,1,737.0,2.0,200.0,50.0,23.0
2019-09-12,24.0,1064.0,57.0,0,563.0,87.0,171.0,54.0,28.0
2019-09-13,29.0,927.0,66.0,0,621.0,77.0,290.0,35.0,21.0
2019-09-14,30.0,966.0,91.0,0,553.0,59.0,188.0,54.0,20.0
2019-09-15,24.0,1015.0,69.0,0,182.0,35.0,51.0,58.0,20.0
2019-09-16,27.0,1064.0,22.0,1,367.0,15.0,3.0,52.0,16.0
2019-09-17,21.0,1050.0,99.0,0,283.0,71.0,100.0,49.0,28.0
2019-09-18,30.0,972.0,46.0,1,199.0,69.0,310.0,66.0,19.0
2019-09-19,26.0,1027.0,35.0,0,512.0,33.0,463.0,54.0,23.0
2019-09-20,21.0,980.0,25.0,0,205.0,15.0,496.0,38.0,24.0
2019-09-21,24.0,1108.0,69.0,1,213.0,56.0,229.0,55.0,18.0
2019-09-22,31.0,861.0,48.0,1,258.0,10.0,202.0,53.0,14.0
2019-09-23,13.0,937.0,70.0,0,128.0,63.0,423.0,53.0,14.0
2019-09-24,30.0,1035.0,42.0,1,403.0,87.0,133.0,47.0,15.0
2019-09-25,19.0,943.0,28.0,0,176.0,33.0,83.0,48.0,21.0
2019-09-26,27.0,895.0,67.0,0,500.0,3.0,72.0,43.0,28.0
2019-09-27,23.0,1062.0,30.0,0,657.0,100.0,91.0,47.0,23.0
2019-09-28,29.0,1016.0,62.0,0,246.0,64.0,200.0,64.0,17.0
2019-09-29,24.0,1049.0,48.0,1,382.0,7.0,204.0,61.0,12.0
2019-09-30,27.0,1119.0,93.0,1,645.0,52.0,213.0,60.0,24.0
2019-10-01,34.0,994.0,54.0,1,499.0,19.0,75.0,47.0,14.0
2019-10-02,22.0,1035.0,71.0,0,192.0,43.0,122.0,58.0,18.0
2019-10-03,28.0,949.0,67.0,0,123.0,4.0,409.0,48.0,12.0
2019-10-04,33.0,1015.0,25.0,1,132.0,41.0,352.0,72.0,12.0
2019-10-05,28.0,960.0,84.0,0,785.0,75.0,53.0,58.0,26.0
2019-10-06,25.0,1027.0,60.0,1,753.0,48.0,36.0,44.0,24.0
2019-10-07,40.0,1007.0,88.0,1,594.0,10.0,42.0,46.0,10.0
2019-10-08,36.0,917.0,72.0,0,340.0,3.0,146.0,49.0,24.0
2019-10-09,35.0,953.0,68.0,0,964.0,4.0,256.0,41.0,13.0
2019-10-10,38.0,1114.0,89.0,1,223.0,7.0,22.0,38.0,15.0
2019-10-11,31.0,947.0,20.0,1,303.0,80.0,231.0,39.0,13.0
2019-10-12,30.0,922.0,77.0,0,802.0,83.0,428.0,36.0,23.0
2019-10-13,29.0,982.0,86.0,0,261.0,11.0,123.0,42.0,21.0
2019-10-14,33.0,999.0,97.0,1,727.0,97.0,255.0,34.0,19.0
2019-10-15,33.0,1002.0,38.0,0,866.0,66.0,181.0,52.0,17.0
2019-10-16,33.0,1010.0,37.0,0,299.0,17.0,435.0,65.0,25.0
2019-10-17,41.0,1006.0,78.0,1,198.0,37.0,305.0,39.0,16.0
2019-10-18,31.0,968.0,74.0,1,506.0,78.0,102.0,56.0,20.0
2019-10-19,34.0,958.0,79.0,1,779.0,4.0,485.0,54.0,12.0
2019-10-20,34.0,969.0,73.0,1,519.0,75.0,9.0,63.0,16.0
2019-10-21,36.0,1023.0,69.0,0,928.0,31.0,44.0,41.0,25.0
2019-10-22,37.0,921.0,67.0,1,212.0,46.0,236.0,62.0,8.0
2019-10-23,34.0,1078.0,54.0,1,709.0,97.0,180.0,48.0,12.0
2019-10-24,36.0,1017.0,65.0,0,556.0,13.0,92.0,58.0,10.0
2019-10-25,39.0,1051.0,53.0,1,251.0,62.0,126.0,41.0,18.0
2019-10-26,32.0,881.0,25.0,1,534.0,82.0,144.0,76.0,6.0
2019-10-27,32.0,978.0,26.0,0,261.0,96.0,128.0,35.0,26.0
2019-10-28,26.0,1042.0,98.0,0,552.0,91.0,157.0,42.0,30.0
2019-10-29,42.0,1021.0,46.0,0,723.0,54.0,212.0,64.0,26.0
2019-10-30,30.0,1019.0,38.0,0,931.0,50.0,148.0,37.0,20.0
2019-10-31,43.0,965.0,42.0,1,955.0,35.0,226.0,40.0,20.0
2019-11-01,29.0,976.0,25.0,0,115.0,95.0,64.0,34.0,18.0
2019-11-02,25.0,1021.0,76.0,0,997.0,55.0,160.0,57.0,27.0
2019-11-03,39.0,1044.0,90.0,0,493.0,83.0,457.0,56.0,29.0
2019-11-04,31.0,1025.0,43.0,1,160.0,75.0,462.0,53.0,19.0
2019-11-05,37.0,1019.0,93.0,1,799.0,15.0,465.0,45.0,22.0
2019-11-06,35.0,946.0,78.0,0,592.0,75.0,102.0,46.0,15.0
2019-11-07,29.0,1060.0,51.0,1,139.0,92.0,258.0,46.0,16.0
2019-11-08,35.0,946.0,59.0,1,855.0,60.0,337.0,70.0,14.0
2019-11-09,36.0,1001.0,88.0,0,290.0,48.0,240.0,57.0,24.0
2019-11-10,34.0,979.0,99.0,0,413.0,4.0,325.0,44.0,10.0
2019-11-11,32.0,979.0,94.0,1,708.0,35.0,265.0,39.0,23.0
2019-11-12,29.0,1071.0,95.0,1,996.0,49.0,89.0,49.0,16.0
2019-11-13,26.0,1028.0,40.0,1,448.0,55.0,116.0,69.0,13.0
2019-11-14,32.0,948.0,94.0,0,519.0,46.0,29.0,21.0,22.0
2019-11-15,30.0,982.0,34.0,0,497.0,84.0,415.0,55.0,29.0
2019-11-16,36.0,950.0,47.0,1,643.0,22.0,407.0,52.0,13.0
2019-11-17,35.0,1000.0,97.0,0,953.0,70.0,476.0,61.0,25.0
2019-11-18,32.0,952.0,85.0,0,507.0,67.0,495.0,54.0,22.0
2019-11-19,32.0,924.0,83.0,1,988.0,45.0,50.0,48.0,13.0
2019-11-20,34.0,952.0,54.0,0,455.0,29.0,139.0,42.0,15.0
2019-11-21,30.0,863.0,74.0,0,234.0,37.0,71.0,31.0,18.0
2019-11-22,45.0,1038.0,79.0,0,729.0,100.0,209.0,39.0,24.0
2019-11-23,31.0,1024.0,61.0,0,292.0,7.0,440.0,45.0,18.0
2019-11-24,27.0,965.0,46.0,1,932.0,42.0,170.0,37.0,20.0
2019-11-25,35.0,960.0,83.0,0,768.0,63.0,94.0,36.0,22.0
2019-11-26,33.0,944.0,77.0,0,265.0,93.0,437.0,49.0,26.0
2019-11-27,29.0,999.0,90.0,0,957.0,29.0,217.0,47.0,22.0
2019-11-28,37.0,1022.0,52.0,1,348.0,43.0,468.0,59.0,22.0
2019-11-29,30.0,934.0,72.0,0,329.0,67.0,399.0,60.0,23.0
2019-11-30,34.0,936.0,79.0,1,744.0,83.0,422.0,54.0,23.0
2019-12-01,37.0,1035.0,66.0,0,247.0,14.0,107.0,53.0,14.0
2019-12-02,32.0,983.0,29.0,0,721.0,56.0,202.0,28.0,13.0
2019-12-03,43.0,1070.0,43.0,1,198.0,17.0,173.0,50.0,13.0
2019-12-04,37.0,1036.0,36.0,1,387.0,1.0,143.0,59.0,9.0
2019-12-05,36.0,912.0,45.0,1,822.0,1.0,187.0,50.0,12.0
2019-12-06,34.0,947.0,46.0,1,123.0,37.0,104.0,30.0,11.0
2019-12-07,39.0,1037.0,77.0,1,763.0,93.0,434.0,53.0,19.0
2019-12-08,36.0,928.0,96.0,1,728.0,98.0,280.0,29.0,16.0
2019-12-09,29.0,953.0,72.0,0,928.0,85.0,319.0,38.0,20.0
2019-12-10,26.0,1020.0,33.0,1,938.0,8.0,252.0,55.0,19.0
2019-12-11,32.0,1064.0,58.0,1,703.0,43.0,374.0,62.0,13.0
2019-12-12,33.0,934.0,96.0,1,998.0,81.0,244.0,43.0,18.0
2019-12-13,43.0,1025.0,69.0,1,728.0,84.0,437.0,36.0,27.0
2019-12-14,29.0,981.0,74.0,0,681.0,19.0,410.0,75.0,20.0
2019-12-15,37.0,870.0,64.0,1,556.0,47.0,333.0,43.0,17.0
2019-12-16,33.0,1040.0,95.0,0,562.0,52.0,343.0,62.0,18.0
2019-12-17,43.0,983.0,48.0,1,452.0,39.0,83.0,51.0,11.0
2019-12-18,32.0,994.0,24.0,0,545.0,40.0,389.0,53.0,19.0
2019-12-19,30.0,1043.0,42.0,0,444.0,59.0,256.0,62.0,20.0
2019-12-20,25.0,1036.0,63.0,1,687.0,21.0,205.0,64.0,7.0
2019-12-21,43.0,958.0,65.0,0,393.0,76.0,74.0,31.0,14.0
2019-12-22,26.0,947.0,72.0,1,257.0,36.0,291.0,41.0,18.0
2019-12-23,29.0,1043.0,41.0,1,473.0,54.0,296.0,61.0,19.0
2019-12-24,33.0,1106.0,26.0,1,743.0,65.0,344.0,53.0,17.0
2019-12-25,30.0,986.0,27.0,1,955.0,7.0,480.0,52.0,18.0
2019-12-26,32.0,1033.0,23.0,0,305.0,94.0,413.0,53.0,18.0
2019-12-27,40.0,989.0,79.0,0,409.0,39.0,48.0,55.0,14.0
2019-12-28,37.0,1001.0,56.0,0,569.0,63.0,58.0,44.0,19.0
2019-12-29,37.0,1018.0,56.0,0,935.0,69.0,438.0,41.0,16.0
2019-12-30,39.0,955.0,24.0,0,735.0,49.0,346.0,56.0,16.0
2019-12-31,37.0,915.0,37.0,0,763.0,98.0,362.0,31.0,19.0
2020-01-01,33.0,1042.0,37.0,0,213.0,11.0,367.0,53.0,20.0
2020-01-02,32.0,1019.0,55.0,0,992.0,65.0,79.0,32.0,22.0
2020-01-03,35.0,1035.0,74.0,0,509.0,47.0,206.0,57.0,25.0
2020-01-04,29.0,1070.0,46.0,0,612.0,70.0,345.0,50.0,24.0
2020-01-05,28.0,911.0,83.0,1,876.0,72.0,285.0,33.0,25.0
2020-01-06,39.0,1015.0,97.0,0,351.0,42.0,348.0,48.0,28.0
2020-01-07,43.0,1013.0,41.0,1,554.0,69.0,119.0,52.0,13.0
2020-01-08,31.0,1016.0,63.0,1,846.0,9.0,145.0,50.0,17.0
2020-01-09,36.0,918.0,44.0,1,939.0,21.0,312.0,60.0,17.0
2020-01-10,30.0,1058.0,57.0,0,648.0,85.0,186.0,50.0,24.0
2020-01-11,31.0,1004.0,89.0,1,878.0,63.0,270.0,54.0,16.0
2020-01-12,29.0,1036.0,25.0,0,134.0,9.0,240.0,44.0,23.0
2020-01-13,34.0,996.0,38.0,1,893.0,72.0,484.0,60.0,21.0
2020-01-14,29.0,1048.0,29.0,0,477.0,30.0,164.0,63.0,20.0
2020-01-15,29.0,1041.0,81.0,0,734.0,16.0,480.0,54.0,28.0
2020-01-16,41.0,976.0,31.0,1,702.0,66.0,262.0,60.0,12.0
2020-01-17,33.0,943.0,78.0,1,257.0,43.0,346.0,50.0,17.0
2020-01-18,27.0,1051.0,65.0,1,805.0,40.0,162.0,57.0,14.0
2020-01-19,29.0,916.0,62.0,1,226.0,31.0,137.0,46.0,9.0
2020-01-20,39.0,957.0,27.0,1,874.0,39.0,452.0,61.0,19.0
2020-01-21,41.0,991.0,92.0,1,984.0,61.0,254.0,35.0,9.0
2020-01-22,37.0,1037.0,60.0,1,968.0,8.0,23.0,51.0,10.0
2020-01-23,29.0,1041.0,57.0,1,653.0,3.0,190.0,43.0,10.0
2020-01-24,32.0,979.0,52.0,1,308.0,30.0,418.0,40.0,20.0
2020-01-25,35.0,906.0,79.0,1,684.0,75.0,192.0,45.0,17.0
2020-01-26,44.0,949.0,29.0,0,890.0,57.0,423.0,51.0,25.0
2020-01-27,35.0,1069.0,38.0,0,447.0,1.0,229.0,60.0,9.0
2020-01-28,32.0,1008.0,70.0,0,443.0,28.0,167.0,55.0,18.0
2020-01-29,24.0,994.0,85.0,0,512.0,94.0,446.0,51.0,25.0
2020-01-30,37.0,978.0,28.0,1,807.0,14.0,307.0,41.0,14.0
2020-01-31,32.0,955.0,98.0,0,923.0,5.0,220.0,59.0,16.0
2020-02-01,36.0,970.0,75.0,0,279.0,77.0,117.0,51.0,16.0
2020-02-02,36.0,1018.0,51.0,1,335.0,21.0,11.0,47.0,18.0
2020-02-03,31.0,1001.0,58.0,1,673.0,51.0,301.0,35.0,13.0
2020-02-04,24.0,993.0,96.0,1,540.0,97.0,370.0,48.0,16.0
2020-02-05,35.0,1024.0,57.0,1,950.0,23.0,18.0,60.0,20.0
2020-02-06,37.0,1031.0,79.0,0,998.0,40.0,104.0,50.0,20.0
2020-02-07,39.0,948.0,44.0,1,293.0,1.0,191.0,27.0,9.0
2020-02-08,33.0,966.0,74.0,1,412.0,84.0,194.0,49.0,22.0
2020-02-09,27.0,1053.0,78.0,0,516.0,95.0,402.0,50.0,33.0
2020-02-10,27.0,982.0,61.0,1,300.0,65.0,18.0,52.0,13.0
